,mid,name,sex,level,sign,official,birthday,roomid,fans,guards,status,archiveView,liveCount,maxPopularity,participant,danmaku,income,goldUser,danmutop20
144,493539,Nigel_莱基尔,1,6,虚拟Sweeper，承接各种工作，群：546697128,0,6月1日,567052,362,0,1,28927,0,0,0,0,0,0,{}
145,355167926,夏実萌恵搬运,2,6,"Hi guys, my name is Natsumi Moe. Nice to meet you!",0,,22126880,80196,0,1,5718697,0,0,0,0,0,0,{}
146,363862310,Nature_Project,2,3,社内整改 暂停运营一段时间,0,3月6日,0,499,0,1,412,0,0,0,0,0,0,{}
147,475348474,东方紫辰Official,2,4,?Nekunoku所属?恭候多时，如你所见是女性，姓名是东方紫辰，以上。,0,,21853611,590,0,1,39425,0,0,0,0,0,0,{}
148,501698827,Nelly_Official,2,2,兴趣使然的新人vup,0,,21796763,471,0,1,2886,0,0,0,0,0,0,{}
149,434662713,NoWorld_Official,0,6,虚研社国际部 NoWorld粉丝6群：951342808 字幕审核：623283079舰长群：704427048,1,1月1日,21448649,119922,63,0,4388331,54,2662816,28202,102541,24298600,2357,"{'NoiR': 44280, 'call': 6787, '晚安': 5470, '辛苦': 5213, '晚上': 2642, '谢谢': 1985, '小姐': 1373, '礼物': 1128, '红包': 1111, '点点': 1010, 'www': 852, '老板': 835, '大气': 820, '中奖': 645, '喷雾': 639, 'Noir': 555, 'mua': 543, '可爱': 493, '好听': 492, '好好': 430}"
150,92874801,Note_VTuber搬運,0,3,Virtual Singer - Note:丨聯絡請向組長@SenaRinka_陶音Mano 發私信或郵件丨FILVSS Aster海盜運營,0,9月17日,0,3178,0,1,34891,0,0,0,0,0,0,{}
151,539690295,Nowhere_終末少女,2,2,,1,,22376039,1005,0,1,4481,0,0,0,0,0,0,{}
152,400992119,账号己注銷-,2,4,9.94E+11,0,1月1日,21501001,59,0,1,197,0,0,0,0,0,0,{}
153,471542440,活着伤身体,1,5,换号噜，欢迎取关，新号→ONE渣一,0,4月1日,22565921,955,0,0,48211,0,0,0,0,0,0,{}
154,345648420,Okome_VTuber官方频道,0,5,我是Okome！请大家一多多关照！！直播通知群714510933 粉丝群628757276 QQ音乐：OkomeVTuber官方频道,0,9月7日,14410598,34722,1,0,652842,0,0,0,0,0,0,{}
155,401090194,ZERO_oz_Channel,2,5,"喜好社科文艺
脑子有问题
偶尔写玩意
不会带脑子
没必要为了没必要没必要
虚拟普通人而已
为何普通人也要虚拟呢?
我也不知
钢琴爱好者",0,,0,861,0,1,9069,0,0,0,0,0,0,{}
156,18149131,Overidea_China,2,6,超越想象！我们不只是虚拟主播，也是一个创造集团！希望给你们带来每一天的开心?(?’?’?)? ? 合作 kyouka@overidea.jp,1,6月6日,704808,803074,20,0,45498508,0,0,0,0,0,0,{}
157,454673997,psplive,2,5,"虚拟艺人团体Project SP,简称psplive及P-SP,官方联系邮箱：info@psplive.com",0,,22697162,44410,0,1,2866040,0,0,0,0,0,0,{}
158,383677796,PECO_VTuber官方频道,2,2,大家好！我是PECO( *′艸｀)作为涩谷观光大使的我，接下来会给大家唱好多好多的歌，希望大家多多支持我哦～,0,1月1日,0,957,0,1,3862,0,0,0,0,0,0,{}
159,377899842,纸木绢视频存放处,2,5,,0,,21288388,20114,0,1,345823,0,0,0,0,0,0,{}
160,4058927,POKE-Channel,1,6,偶尔直播做作业！Live2D原画(女)和建模（男女兽）约稿年后 群957234675,0,2月6日,3108474,628,0,1,6357,0,0,0,0,0,0,{}
161,531552440,POPCORNER官方号,2,2,企鹅群673870030 POPCORNER联合创作社团的官方号，合作请b站私信或加群联系我们,0,,0,127,0,1,2168,0,0,0,0,0,0,{}
162,3663671,夏小凪,2,5,来了就关注一下吧，主播在三次元搞钱，说不定哪天就直播了。,0,,48488,1184,0,1,3959,0,0,0,0,0,0,{}
163,435936699,PrprLive官方账号,2,4,Pero社，合作请私信~软件交流群798984517客户端下载地址prprlive.peacha.net,1,,0,7513,0,1,77954,0,0,0,0,0,0,{}
164,823942,Pinga子channel,2,6,"很自由的虚拟南极企鹅 群：722481141
提问箱:https://www.tapechat.net/uu/HOVI8D/GOM4SYXW",0,4月27日,3074344,5545,0,1,1181469,0,0,0,0,0,0,{}
165,15417897,Piquer,2,5,隶属于魔女公司sp，是赤狐,0,,1282429,99,0,1,27,0,0,0,0,0,0,{}
166,562037265,PlanyaChannel,2,5,（商务联系请找Yoko：176023847）,0,,22830078,35240,18,1,1197297,0,0,0,0,0,0,{}
167,473092095,bili_8425746,2,3,,0,,21673097,521,0,1,7038,0,0,0,0,0,0,{}
168,196295491,PlutoCharon计划,2,3,"是PlutoCharon的运营man哦～
请多多支持～
合作或找社内人联动请私信",0,,5459328,145,0,1,0,0,0,0,0,0,0,{}
169,300312007,PochiKorone,2,6,VUP PochiKorone!Super mouse!pochi粉丝群：1039906283，622642208,0,,10466150,46264,9,0,2065825,0,0,0,0,0,0,{}
170,738002,啊柿柿柿,2,6,春日周边一条龙,0,1月15日,908771,22440,0,0,6639794,0,0,0,0,0,0,{}
171,324594206,ProjectCyto,2,2,Project Cyto官方账号，,0,,0,98,0,1,464,0,0,0,0,0,0,{}
172,129531,ProjectLupinus,2,3,Vliver事务所【Project Lupinus】的官方账号。联系邮箱：contact@virtualupinus.com,0,,474425,3846,0,0,42595,0,0,0,0,0,0,{}
173,622020997,PL茶水间,2,2,Vliver事务所“Project Lupinus”的staff管理账号。,0,,0,312,0,1,0,0,0,0,0,0,0,{}
174,383012066,Project_V_官方,2,5,为您带来虚拟主播的娱乐节目，活动直播和各种信息的综合频道,0,1月1日,14623062,26900,0,1,610372,0,0,0,0,0,0,{}
175,486301412,Providence企划,2,4,Providence企划管理委员会,0,,0,4486,0,1,69606,0,0,0,0,0,0,{}
176,6503385,PuPa酱,0,6,这里是PuPa酱~餐桌群：955051944 欢迎加入~P站ID13475476,0,4月16日,3493055,7014,0,0,283833,0,0,0,0,0,0,{}
177,441079300,PulsarGame,2,4,学习紧张，半年内不更视频了,0,7月7日,21615902,3753,0,1,364022,0,0,0,0,0,0,{}
178,3976443,派拉Para,2,6,棕头鸦雀，飞天神教非虔诚信徒，下饭鸡，非食用鸟。录播@派拉钵钵鸡,0,9月9日,13702956,1857,0,0,289931,0,0,0,0,0,0,{}
179,15810,Mr.Quin,2,6,新浪微博：@Mr_Quin http://weibo.com/mrquin33,1,,545318,541098,1,1,126031875,0,0,0,0,0,0,{}
180,15811099,Quintincy_初号机,2,6,一个画画Vup，约稿QQ:3279968428，粉丝群：1085966775，只接同人，不接设计。会直播画画。,0,8月20日,1110188,16603,1,1,2820264,0,0,0,0,0,0,{}
181,390155514,REALITY_official,2,2,这里是可以变成你想成为的自己的直播平台 会有各种VTuber过来直播哦,0,,21117073,9501,0,1,27900,0,0,0,0,0,0,{}
182,631779457,RedCircleProject,2,3,虚拟主播社团RedCircle在此静候各位到来，联系邮箱:RedCircleproject@163.com,0,,0,6598,0,1,51594,0,0,0,0,0,0,{}
183,501659587,Rapha拉法_Official,2,5,每当距离所仰望天空越来越接近，我是否也失去了某些东西。,1,,22154078,17798,0,1,566567,0,0,0,0,0,0,{}
184,482354556,Re_Eden伊甸园官方,2,2,Re.Eden社团官方账号,0,,0,185,0,1,1465,0,0,0,0,0,0,{}
185,824087,Real_Even_,1,6,工科学生，画师，也是vup！约稿位已满。微博，网易云同名。彗星号成员。,0,5月6日,21976867,32793,11,0,1800612,0,0,0,0,0,0,{}
186,505638272,Ren_Channel,2,2,"哟！各位！真亏你们抵达到这里了！
我是 炼！是N计划的最新型人工智能机器人！
今后我会投稿一些动画，如果喜欢的话请订阅我的频道！",0,,0,113,0,1,2901,0,0,0,0,0,0,{}
187,136844,ukkkkkki,2,5,摸,0,,1305231,950,0,1,0,0,0,0,0,0,0,{}
188,1998929,坏宝Huaib,2,6,一个什么视频都会做一点的小up，商业合作请联系：526029640,0,,31947,62877,0,1,8286208,0,0,0,0,0,0,{}
189,3287291,Riztech,0,6,虚拟教师@虚拟千岛湖/SproutLinker\SOW成员/原粽服腐竹/你日子姐永远是你日子姐,0,12月15日,58896,1887,0,0,61834,0,0,0,0,0,0,{}
190,2304086,shugen,2,6,当你删库跑路时rm -rf / --no-preserve-root 为什么不为这个个人势主播树根留下关注呢？,0,,912226,1092,0,0,91042,0,0,0,0,0,0,{}
191,516543529,Royayaho,2,5,SMR-002 Roya（绝赞绝唱中）,0,1月30日,22382380,5385,1,0,26126,0,0,0,0,0,0,{}
192,47441,Ruriko琉璃子Channel,0,6,3D个人势虚拟舞者?每天都在努力寻找血包的猫耳魅O吸血鬼?直播通知群(禁言)105069661,1,4月20日,54897,338275,103,0,30795507,127,4133398,54407,167695,88390400,3877,"{'琉璃': 9472, '老婆': 7209, 'Call': 4666, '眨眼': 4476, '好怪': 3849, '流汗': 2909, '老板': 1675, '哪尼': 1603, '晚上': 1532, '哈哈哈': 1468, '哭哭': 1442, '这个': 1426, '什么': 1394, '可以': 1286, '大气': 1232, '有点': 1012, '阿巴': 941, '东西': 890, '怎么': 816, '喜欢': 760}"
193,404143707,Ruriri_露璃,2,2,咕噜噜,0,,22019498,128,0,1,760,0,0,0,0,0,0,{}
194,2529253,Hoshinami,0,5,随缘投翻唱的号,0,12月25日,5327835,3960,0,1,108784,0,0,0,0,0,0,{}
195,97340936,S1娘Official,0,6,第八代目163/主打燃气热水器、天懒之音、收留俏佳人等?喜欢唱跳rap，出道时长3个月的精神崩坏系偶像,1,12月10日,4012961,74959,13,0,7583998,69,1052705,3310,27639,19546000,619,"{'红包': 727, '礼物': 725, '点点': 721, '老板': 661, '主播': 641, '感动': 589, 'call': 584, '震惊': 581, '大气': 567, '可以': 456, '什么': 380, '这个': 370, '妈妈': 345, '就是': 340, '喜欢': 330, '哈哈哈': 275, '不是': 271, '一个': 208, '怎么': 208, '有点': 206}"
196,431649871,SALLAofficial,0,3,Observation record of SALLA.R,1,9月19日,22180777,1762,0,1,21516,0,0,0,0,0,0,{}
197,37799173,阿傻儿,2,5,退役 随缘,0,1月1日,1862700,254,0,1,24942,0,0,0,0,0,0,{}
198,5366583,SCB数据库,1,5,设备无期限更新中的不播势（目前状态！），混沌系拉胯正太，欢迎贴贴w,0,1月9日,3569888,243,0,1,84,0,0,0,0,0,0,{}
199,413638423,Virtual社团SOW,2,2,社团成员活动日历链接:https://teamup.com/ksuytyeaqcsvpgfptp,0,,0,2818,0,1,0,0,0,0,0,0,0,{}
200,2791185,SUKI酱_Channel,2,5,狐系少女suki～?(?)?是厨娘、瑟图画师、唱见？个人势治愈纯情H系vtuber、那个、你知道吗？狐狸是中国的MM哦～但还请不要太捉弄我哦,0,,4162140,7422,0,0,123954,0,0,0,0,0,0,{}
201,515290641,-SanGo-,2,3,只有假期在！,0,11月13日,22007285,105,0,1,1719,0,0,0,0,0,0,{}
202,877437,Seikyuu-VA,1,6,你好，很高兴认识你！我叫Seikyuu，我会吃掉你的噩梦，用甜甜的梦代替它！我是专业声优，英语vtuber！,0,12月25日,783661,68843,0,0,3982101,0,0,0,0,0,0,{}
203,12065970,辛宁Cyning,2,6,██████████████████████████████████████████████████████████████████████,0,,13238959,1580,2,0,307156,0,0,0,0,0,0,{}
204,16965625,Setsu-夜灵,2,6,『虚研学园所属』个人势VUP，种族是雪狐w，企鹅群：1063406766 PS：承接live2d模型制作详情私信x,0,1月1日,1166305,840,0,0,38062,0,0,0,0,0,0,{}
205,453164342,Shalala蝦拉拉_,2,2,幼蝦！各位哥哥大人姊姊大人，我是vtuber蝦拉拉喔！這邊是b站搬運。,0,,0,172,0,1,2400,0,0,0,0,0,0,{}
206,130016056,希米Shimimo,1,6,直播和视频都是兴趣使然，能得到你的喜欢的话,0,9月18日,4513990,1871,1,0,675609,0,0,0,0,0,0,{}
207,8084810,白乔Ryuuuu,0,5,个人势vup，一只不太会玩游戏的废物火龙。诞生的原因是希望能被更多人喜欢。,0,1月26日,2049280,5283,1,0,36535,0,0,0,0,0,0,{}
208,87655975,千明汐里Channel,0,6,出道未半而中道崩殂，技术死宅，MC开发者光影作者，多游戏mod插件作者，游戏区杂食，不定时直播，资源群719620181,0,10月24日,5119984,23810,0,0,3646560,0,0,0,0,0,0,{}
209,14397053,Sky_despair米宇君,1,6,?泡泡茶会?异星的魔法师，Medola参上~在滞留于地球的期间，就让在下在这颗星球上见证新的故事吧,0,8月14日,78872,5450,0,0,607574,0,0,0,0,0,0,{}
210,438880875,SoulHunter掠魂者俱乐部,2,3,,0,2月5日,21821945,875,0,1,3336,0,0,0,0,0,0,{}
211,2191383,Soy_OfficiaI,0,6,停止运营的soy组祝大家新年快乐,0,9月1日,7811723,51652,0,1,1720474,0,0,0,0,0,0,{}
212,631310211,StarryNight官方,2,3,如黑夜里的繁星一般闪闪发光，商务合作请联系QQ：3061534636,0,,0,383,0,1,6125,0,0,0,0,0,0,{}
213,7907765,StarrySky战姬学院,2,4,这里是StarrySky战姬学院总部,0,,4473924,176,0,1,171,0,0,0,0,0,0,{}
214,93690833,TROCC-Official,1,5,"已经移步至A*C*F*U*N
名为TROCC",0,7月19日,6055086,179,0,1,4733,0,0,0,0,0,0,{}
215,32892448,星研社,2,3,,0,,0,390,0,1,6006,0,0,0,0,0,0,{}
216,181559741,Tacitly_麟犀,0,6,心有灵犀，创造奇迹！来自元宇宙的 AIdol，Tacitly_麟犀，隶属中国移动咪咕。粉丝群：224755144 ,0,8月17日,5342167,18436,2,0,999795,0,0,0,0,0,0,{}
217,1996131,Tadasuto,2,6,哼！哼！哼啊啊啊啊啊啊啊啊啊啊,0,,7551031,54561,0,0,10299381,0,0,0,0,0,0,{}
218,7380366,时澪Tilinme,0,6,杭州闪电铁粉个人势大主播（自封） 屁话人军团:655137163,0,12月20日,37646,10942,1,0,361398,0,0,0,0,0,0,{}
219,3234445,白夜Tira,2,5,主攻独立游戏实况的新人 Vup。请多指教！,0,,22114797,802,0,1,25377,0,0,0,0,0,0,{}
220,484706916,Troy官方,2,2,,0,,0,146,0,1,980,0,0,0,0,0,0,{}
221,174919184,皮皮大兽兽,2,6,狄灵计划Project-D所属三期生皮皮窝：1080205399    是只狼狐！QQ：534195464-Live2D模型师委托开放中～,0,11月19日,7117085,16768,2,0,2006762,0,0,0,0,0,0,{}
222,451377668,歌声放送部,2,5,ウタ部のofficialアカウントです。由音羽拉拉、春歌美琴、三拍佑子三位虚拟歌手组成的虚拟乐队。,1,1月1日,21662973,12760,0,1,152707,0,0,0,0,0,0,{}
223,423251337,UV社,2,2,UV社团队工作筹备中…,0,4月27日,0,11,0,1,0,0,0,0,0,0,0,{}
224,11098943,Unoge,1,6,"直播活动停止，自娱自乐，欢迎你的到访。
“秀谷泠溪悠雨霁，陌人踏涧扑蝶来。”",0,1月18日,890928,373,0,1,9265,0,0,0,0,0,0,{}
225,6686957,Neko_0w0,1,5,月亮游向了他乡,0,7月24日,139392,59,0,1,937,0,0,0,0,0,0,{}
226,373109470,V-Star虚拟社区,2,3,小小官方号还请多多指教，日常转载VTuber、Vup相关资讯动态，授权搬运VTuber News以及佐藤福尔摩斯中,1,8月15日,14223111,5309,0,1,86232,0,0,0,0,0,0,{}
227,442427299,虚拟偶像科技,2,2,这里是V-dol事务所 欢迎大家加入粉丝群唠嗑：455485719,1,,0,49,0,1,0,0,0,0,0,0,0,{}
228,22784527,近岚晓,2,5,拉拉肥太可爱辣！,0,,6397723,840,0,1,27717,0,0,0,0,0,0,{}
229,580944864,VCSO企划部,2,2,,0,,0,51,0,1,0,0,0,0,0,0,0,{}
230,394856061,VGaming箱推字幕组,2,2,tyaro，sakyu已有授权，其余海盗。VG粉丝群：948277873 组群：964327898 吃人,0,,21198057,1230,0,1,21268,0,0,0,0,0,0,{}
231,406672961,VOMNIS,2,2,告诉你们个小秘密，官号他活了,0,,0,2062,0,1,19698,0,0,0,0,0,0,{}
232,324969506,VOMS非公式推送,2,2,VOX MONSTERS PROJECT推送｜基本情报请见置顶动态｜粉丝群1098130300｜字幕群853144720,0,1月1日,0,1593,0,1,39282,0,0,0,0,0,0,{}
233,508520559,VTNeko,2,2,VTNeko的！官方账号w！！！,0,,0,6,0,1,0,0,0,0,0,0,0,{}
234,433190251,VTuberExplorer,2,2,VTuber搬运。非公式。商業用なし。もし著作権の侵害があれば、ご連絡をお願い致します。メール：hoshihiyouga@gmail.com,0,1月1日,0,85,0,1,3704,0,0,0,0,0,0,{}
235,12888470,V_G研究所,2,5,这里是虚拟社团Virtual Genesis 研究所的官方指定账号。请认准此账号。,0,,2703289,574,0,1,6213,0,0,0,0,0,0,{}
236,495224843,Vcoffee_,2,2,这里是vcoffee的社团号——,0,,0,26,0,1,0,0,0,0,0,0,0,{}
237,400198569,Verb-Official,2,2,大家好！我是虚拟UP主Verb！,0,,0,450,0,1,10269,0,0,0,0,0,0,{}
238,492997998,Vi-D鸽舍,2,4,全称Virtual Dove鸽舍，Vup社团，一群团结友爱的小鸽子。官方DD群：1040058502。鸽子组招人请私信~,0,2月1日,0,769,0,1,28629,0,0,0,0,0,0,{}
239,392214433,ViViD字幕组,2,5,已获得vivid官方授权。粉丝4群：696248611，5群：959053105。字幕组审核群：685228392,0,9月12日,21421874,11760,0,0,599546,0,0,0,0,0,0,{}
240,384790313,Viola_Vtuber,0,5,呀吼~这里是已经停止活动的虚拟作业系过期Jk-Viola！！请关注我的搭档@Leona_Vtuber。,0,11月19日,14935855,662,0,1,33295,0,0,0,0,0,0,{}
241,518570441,VirloProject,2,3,#NAME?,0,,22490654,1280,0,1,68640,0,0,0,0,0,0,{}
242,195719792,Virtopia_Club,2,4,虚拟乌托邦 ,0,,0,2747,0,1,307109,0,0,0,0,0,0,{}
243,413748120,VirtuaReal,2,6,报名请移步 vup.link/join 填写问卷！招聘：join@vrp.live 商务合作：bd@vrp.live,1,,21470454,301933,0,0,23992798,0,0,0,0,0,0,{}
244,621032856,VirtualToolUp,2,2,VirtualToolUp官方账号 加入我们：join@virtualtoolup.cn 合作qq：2623500565,0,,0,22,0,1,0,0,0,0,0,0,0,{}
245,652203744,綿世たぬOfficial,2,6,绵世たぬ官方帐号 绵世たぬ粉丝群:1041061730,0,1月1日,22446232,62084,6,0,7645213,0,0,0,0,0,0,{}
246,296922215,Virtual格格,2,4,我是虚拟小辣椒，你是我的大猪蹄嘛？Live3D官方交流群：414669952,0,,10054563,4202,0,1,173212,0,0,0,0,0,0,{}
247,652553556,Vnicorn_Official,2,3,Project Vnicorn官方账号 ,0,,0,1563,0,1,26361,0,0,0,0,0,0,{}
248,232726078,Vup学院,2,3,目前讲师学院长stars后期老师小萨乐理老师茸茸幼教老师hen……henai？,0,,21073411,538,0,1,2003,0,0,0,0,0,0,{}
249,5696525,Vera_Veneto,2,5,"薇拉 薇内托 暂且可以叫咱vv吧 收容所:1007846602
  
    
 
  
  
   笨蛋v没有同类  我只能看见水中的倒影",0,,14663754,1289,1,1,4240,0,0,0,0,0,0,{}
250,670241936,V子Official,2,6,冲着目标【30万粉丝】！我会加油的！,1,,22485876,194710,1,1,17873732,0,0,0,0,0,0,{}
251,559908566,WACTOR-管家酱-官方,2,4,初次见面！我是WACTOR的管家酱～！很荣幸也很期待认识大家！请多多指教！,0,1月1日,22189222,7941,0,1,40211,0,0,0,0,0,0,{}
252,115509768,WeHato官方,2,2,,0,,8054166,21,0,1,13,0,0,0,0,0,0,{}
253,191225,WodkaOfficial,2,6,我考虑要过一种卑鄙无耻的生活，这是我的理想。,0,,692829,2327,0,1,456147,0,0,0,0,0,0,{}
254,442227521,XiaTao夏桃,2,2,,0,,21507240,165,0,1,0,0,0,0,0,0,0,{}
255,358617079,藤崎由愛搬运,2,5,YUA/藤崎由愛     非公式搬运    长期招收时轴翻译校对后期  侵删 粉丝群:654238841,0,,13555864,13825,0,1,628957,0,0,0,0,0,0,{}
256,512480,YUKIri,1,6,"新浪微博：@YUKIri初号机 
唱唱歌聊聊天的时间段是周六晚8~9点
",1,8月27日,29183,537692,48,0,42561745,62,539735,6636,43331,11904500,604,"{'鱼鱼萌': 6781, '哈哈哈': 2965, '晚上': 2113, 'call': 1168, '哈哈哈哈': 1108, '晚安': 1107, '雪哥': 1021, '好听': 656, '主播': 492, '可以': 467, '什么': 328, '感觉': 319, '这个': 301, '确实': 293, '不是': 246, '没有': 231, '一个': 209, '现在': 209, '哈哈': 203, '怎么': 200}"
257,356957842,Yog犹格,2,4,这里是犹格，请多指教！闲聊群：1039373148，大家一起来愉快的水群吧！,0,,21533123,166,0,1,5883,0,0,0,0,0,0,{}
258,325325965,YuNiちゃん寝る,0,6,"应援群：734858045
翻唱歌词来源于网络 侵权请联系删除 
字幕协力:放学后茶会字幕组",0,10月1日,11110277,59841,0,0,3152547,0,0,0,0,0,0,{}
259,1753451,Yuka碳,0,6, ??是歌势画师喵??  约稿请私信,0,9月11日,179883,10319,13,0,78861,0,0,0,0,0,0,{}
260,3130828,Yuuka_Channel,2,6,混沌系摸鱼的花妖一枚！什么类型的游戏都喜欢，目前正在尝试FF14，有好的想法可以联系我^ω^ ，快乐小屋：709580240,0,6月6日,456521,213,0,1,4314,0,0,0,0,0,0,{}
261,7498906,Yu-u-mi,0,6,?FairySystem?正在东之魔法大学学习中………群: 1126752883（网易云: Yuumi）,0,2月21日,6871426,1361,0,0,182931,0,0,0,0,0,0,{}
262,3032688,-Yu酱-,2,6,"全职up主/2019.07.22起直播
基本晚上直播/vrc交流群：514353703
动态商务qq：2069436552
微博：Yu酱呀",1,8月27日,6760154,110045,26,0,13267221,81,1248731,3274,27471,64903200,406,"{'YuYu': 668, '晚安': 667, '晚上': 633, '大气': 571, 'yu': 432, '晚好': 413, 'yuyu': 407, '可以': 407, '老板': 390, '礼物': 359, '红包': 328, '点点': 316, 'call': 313, '这个': 306, '就是': 300, '一个': 297, '不是': 277, '现在': 274, '哈哈哈': 262, '还是': 236}"
263,1592759,Zimo今天也是一事无成,2,5,个人萌新vup，关注一下拉 闲聊群776570740，每天会发点"有趣"的图，哈哈，来一起玩吧～～画师:奈梦子建模:自己,0,,50353,621,0,1,53107,0,0,0,0,0,0,{}
264,2255628,_BLZ_,2,6,画画的&虚拟主播Live2D模型师，约稿私信，随缘直播，qq群：1092304005,0,,672844,665,0,1,110149,0,0,0,0,0,0,{}
265,2284443,小火切_Sumire,2,6,个人势男v 直播内容是打牌 偶尔也会播播其他游戏 直播时间：晚上9.00,0,,690110,8907,3,0,2260505,0,0,0,0,0,0,{}
